u,y,time
1,1.3765754675764503,1.1600000000000008
1,1.3529145331272439,1.1700000000000008
1,1.3307402590348913,1.1800000000000008
1,1.3099592356742833,1.1900000000000008
1,1.2904839225201505,1.2000000000000008
1,1.2722322793806455,1.2100000000000009
1,1.2551274208012007,1.2200000000000009
1,1.2390972921828334,1.2300000000000009
1,1.2240743662505373,1.2400000000000009
1,1.2099953585931278,1.2500000000000009
1,1.1968009610762453,1.260000000000001
1,1.1844355920055145,1.270000000000001
1,1.1728471619874143,1.280000000000001
1,1.1619868545015442,1.290000000000001
1,1.1518089202599406,1.300000000000001
1,1.14227048448718,1.310000000000001
1,1.1333313663094284,1.320000000000001
1,1.1249539094916126,1.330000000000001
1,1.1171028238096892,1.340000000000001
1,1.1097450363897863,1.350000000000001
1,1.1028495523879844,1.360000000000001
1,1.0963873244238427,1.370000000000001
1,1.0903311302176604,1.380000000000001
1,1.084655457916015,1.390000000000001
1,1.0793363986225104,1.400000000000001
1,1.0743515456810153,1.410000000000001
1,1.069679900287125,1.420000000000001
1,1.065301783030227,1.430000000000001
1,1.0611987509935454,1.440000000000001
1,1.0573535200629416,1.450000000000001
1,1.0537498921171966,1.460000000000001
1,1.050372686793064,1.470000000000001
1,1.0472076775376506,1.480000000000001
1,1.0442415316787443,1.490000000000001
1,1.0414617542606344,1.500000000000001
1,1.0388566354088313,1.5100000000000011
1,1.0364152010019594,1.5200000000000011
1,1.0341271664430243,1.5300000000000011
1,1.0319828933353195,1.5400000000000011
1,1.0299733488804637,1.5500000000000012
1,1.0280900678275366,1.5600000000000012
1,1.02632511681302,1.5700000000000012
1,1.0246710609413265,1.5800000000000012
1,1.0231209324651358,1.5900000000000012
1,1.0216682014336034,1.6000000000000012
1,1.0203067481847972,1.6100000000000012
1,1.019030837566484,1.6200000000000012
1,1.0178350947766734,1.6300000000000012
1,1.016714482722144,1.6400000000000012
1,1.015664280799575,1.6500000000000012
1,1.0146800650099008,1.6600000000000013
1,1.0137576893221143,1.6700000000000013
1,1.0128932682080198,1.6800000000000013
1,1.0120831602743583,1.6900000000000013
1,1.0113239529233569,1.7000000000000013
1,1.0106124479770846,1.7100000000000013
1,1.0099456482050564,1.7200000000000013
1,1.0093207446983326,1.7300000000000013
1,1.008735105036927,1.7400000000000013
1,1.00818626220068,1.7500000000000013
1,1.0076719041768798,1.7600000000000013
1,1.0071898642208572,1.7700000000000014
1,1.0067381117285261,1.7800000000000014
1,1.006314743682418,1.7900000000000014
1,1.0059179766351782,1.8000000000000014
1,1.0055461391967544,1.8100000000000014
1,1.0051976649936283,1.8200000000000014
1,1.0048710860704322,1.8300000000000014
1,1.0045650267061548,1.8400000000000014
1,1.0042781976188848,1.8500000000000014
1,1.004009390534683,1.8600000000000014
1,1.0037574730977004,1.8700000000000014
1,1.0035213841001045,1.8800000000000014
1,1.0033001290117174,1.8900000000000015
1,1.0030927757905352,1.9000000000000015
1,1.0028984509564802,1.9100000000000015
1,1.002716335911847,1.9200000000000015
1,1.0025456634929402,1.9300000000000015
1,1.0023857147383815,1.9400000000000015
1,1.0022358158604683,1.9500000000000015
1,1.0020953354068278,1.9600000000000015
1,1.0019636816004098,1.9700000000000015
1,1.0018402998466132,1.9800000000000015
1,1.0017246703970426,1.9900000000000015
1,1.0016163061600583,2.0000000000000013
1,1.0015147506488904,2.010000000000001
1,1.0014195760586788,2.020000000000001
1,1.0013303814643357,2.0300000000000007
1,1.0012467911316392,2.0400000000000005
1,1.001168452934445,2.0500000000000003
1,1.0010950368713465,2.06
1,1.0010262336755378,2.07
1,1.000961753512019,2.0799999999999996
1,1.0009013247566605,2.0899999999999994
1,1.00084469285198,2.099999999999999
1,1.0007916192348136,2.109999999999999
1,1.000741880331363,2.1199999999999988
1,1.0006952666153859,2.1299999999999986
1,1.0006515817255621,2.1399999999999983
1,1.0006106416383174,2.149999999999998
1,1.000572273892619,2.159999999999998
1,1.000536316863481,2.1699999999999977
1,1.000502619081115,2.1799999999999975
1,1.0004710385928592,2.1899999999999973
1,1.0004414423652015,2.199999999999997
1,1.0004137057233715,2.209999999999997
1,1.0003877118261457,2.2199999999999966
1,1.0003633511736512,2.2299999999999964
1,1.000340521146095,2.239999999999996
1,1.0003191255714756,2.249999999999996
1,1.0002990743204572,2.259999999999996
1,1.0002802829266966,2.2699999999999956
1,1.000262672231028,2.2799999999999954
1,1.000246168048002,2.289999999999995
1,1.0002307008533788,2.299999999999995
1,1.0002162054912558,2.3099999999999947
1,1.000202620899596,2.3199999999999945
1,1.0001898898530033,2.3299999999999943
1,1.0001779587216595,2.339999999999994
1,1.0001667772454073,2.349999999999994
1,1.000156298322028,2.3599999999999937
1,1.000146477808823,2.3699999999999934
1,1.0001372743366608,2.3799999999999932
1,1.000128649135709,2.389999999999993
1,1.0001205658721164,2.399999999999993
1,1.0001129904949542,2.4099999999999926
1,1.0001058910927767,2.4199999999999924
1,1.0000992377591937,2.429999999999992
1,1.0000930024668888,2.439999999999992
1,1.000087158949554,2.4499999999999917
1,1.0000816825912417,2.4599999999999915
1,1.0000765503226703,2.4699999999999913
1,1.0000717405240436,2.479999999999991
1,1.0000672329339775,2.489999999999991
1,1.0000630085641482,2.4999999999999907
1,1.0000590496193034,2.5099999999999905
1,1.0000553394222993,2.5199999999999902
1,1.0000518623438484,2.52999999999999
1,1.0000486037366798,2.53999999999999
1,1.000045549873838,2.5499999999999896
1,1.0000426878908577,2.5599999999999894
1,1.0000400057315715,2.569999999999989
1,1.0000374920973234,2.579999999999989
1,1.000035136399373,2.5899999999999888
1,1.00003292871429,2.5999999999999885
1,1.000030859742152,2.6099999999999883
1,1.0000289207673672,2.619999999999988
1,1.0000271036219612,2.629999999999988
1,1.0000254006511684,2.6399999999999877
1,1.0000238046811862,2.6499999999999875
1,1.0000223089889555,2.6599999999999873
1,1.0000209072738393,2.669999999999987
1,1.0000195936310814,2.679999999999987
1,1.000018362526932,2.6899999999999866
1,1.0000172087753378,2.6999999999999864
1,1.0000161275160944,2.709999999999986
1,1.0000151141943727,2.719999999999986
1,1.0000141645415326,2.7299999999999858
1,1.0000132745571402,2.7399999999999856
1,1.0000124404921165,2.7499999999999853
1,1.0000116588329437,2.759999999999985
1,1.0000109262868653,2.769999999999985
1,1.0000102397680144,2.7799999999999847
1,1.0000095963844151,2.7899999999999845
1,1.0000089934257996,2.7999999999999843
1,1.0000084283521913,2.809999999999984
1,1.0000078987832048,2.819999999999984
1,1.000007402488019,2.8299999999999836
1,1.0000069373759795,2.8399999999999834
1,1.0000065014877912,2.849999999999983
1,1.0000060929872656,2.859999999999983
1,1.000005710153585,2.869999999999983
1,1.000005351374054,2.8799999999999826
1,1.0000050151373059,2.8899999999999824
1,1.0000047000269356,2.899999999999982
1,1.0000044047155339,2.909999999999982
1,1.0000041279590945,2.9199999999999817
1,1.0000038685917751,2.9299999999999815
1,1.0000036255209852,2.9399999999999813
1,1.0000033977227833,2.949999999999981
1,1.0000031842375647,2.959999999999981
1,1.0000029841660178,2.9699999999999807
1,1.000002796665337,2.9799999999999804
1,1.0000026209456716,2.9899999999999802
1,1.0000024562667982,2.99999999999998
1,1.0000023019350035,3.00999999999998
-1,1.0000021573001616,3.0199999999999796
-1,0.8743383156094058,3.0299999999999794
-1,0.7565701659562007,3.039999999999979
-1,0.646201607378543,3.049999999999979
-1,0.5427677098571825,3.0599999999999787
-1,0.44583275578752707,3.0699999999999785
-1,0.3549884045094974,3.0799999999999783
-1,0.2698519721633714,3.089999999999978
-1,0.19006481962547395,3.099999999999978
-1,0.11529084173285452,3.1099999999999777
-1,0.045215051432777764,3.1199999999999775
-1,-0.020457747107274687,3.1299999999999772
-1,-0.082004202018645,3.139999999999977
-1,-0.13968357911793428,3.149999999999977
-1,-0.19373885407004837,3.1599999999999766
-1,-0.24439773592861577,3.1699999999999764
-1,-0.29187362636546427,3.179999999999976
-1,-0.3363665186299321,3.189999999999976
-1,-0.3780638400248997,3.1999999999999758
-1,-0.4171412414484913,3.2099999999999755
-1,-0.45376333732740826,3.2199999999999753
-1,-0.4880843990588799,3.229999999999975
-1,-0.5202490048823718,3.239999999999975
-1,-0.5503926489186498,3.2499999999999747
-1,-0.5786423119417919,3.2599999999999745
-1,-0.6051169962885363,3.2699999999999743
-1,-0.6299282271582839,3.279999999999974
-1,-0.6531805224154931,3.289999999999974
-1,-0.6749718328735194,3.2999999999999736
-1,-0.6953939549146051,3.3099999999999734
-1,-0.7145329171841911,3.319999999999973
-1,-0.7324693429885079,3.329999999999973
-1,-0.7492787899220545,3.3399999999999728
-1,-0.7650320681556545,3.3499999999999726
-1,-0.7797955387258818,3.3599999999999723
-1,-0.7936313930824108,3.369999999999972
-1,-0.8065979150708877,3.379999999999972
-1,-0.8187497264549325,3.3899999999999717
-1,-0.8301380170115388,3.3999999999999715
-1,-0.8408107601691535,3.4099999999999713
-1,-0.8508129150968159,3.419999999999971
-1,-0.860186616095662,3.429999999999971
-1,-0.8689713500906098,3.4399999999999706
-1,-0.8772041229699122,3.4499999999999704
-1,-0.8849196154732889,3.45999999999997
-1,-0.8921503292853168,3.46999999999997
-1,-0.8989267239495032,3.47999999999997
-1,-0.905277345179793,3.4899999999999696
-1,-0.9112289451100265,3.4999999999999694
-1,-0.9168065949879015,3.509999999999969
-1,-0.9220337907881639,3.519999999999969
-1,-0.9269325521899269,3.5299999999999687
-1,-0.9315235153350604,3.5399999999999685
-1,-0.9358260197584009,3.5499999999999683
-1,-0.9398581898559732,3.559999999999968
-1,-0.9436370112344145,3.569999999999968
-1,-0.9471784022632209,3.5799999999999677
-1,-0.9504972811312357,3.5899999999999674
-1,-0.9536076286898522,3.5999999999999672
-1,-0.9565225473476635,3.609999999999967
-1,-0.959254316264651,3.619999999999967
-1,-0.9618144430784202,3.6299999999999666
-1,-0.9642137123803816,3.6399999999999664
-1,-0.9664622311460824,3.649999999999966
-1,-0.9685694713110676,3.659999999999966
-1,-0.9705443096716194,3.6699999999999657
-1,-0.9723950652784605,3.6799999999999655
-1,-0.9741295344809408,3.6899999999999653
-1,-0.9757550237693332,3.699999999999965
-1,-0.9772783805535876,3.709999999999965
-1,-0.9787060220081978,3.7199999999999647
-1,-0.9800439621046927,3.7299999999999645
-1,-0.9812978369456258,3.7399999999999642
-1,-0.9824729285067829,3.749999999999964
-1,-0.9835741868876235,3.759999999999964
-1,-0.9846062511636852,3.7699999999999636
-1,-0.9855734689287926,3.7799999999999634
-1,-0.9864799146093944,3.789999999999963
-1,-0.987329406628175,3.799999999999963
-1,-0.988125523489246,3.8099999999999627
-1,-0.9888716188526742,3.8199999999999625
-1,-0.9895708356618499,3.8299999999999623
-1,-0.9902261193832061,3.839999999999962
-1,-0.9908402304140618,3.849999999999962
-1,-0.9914157557108569,3.8599999999999617
-1,-0.9919551196867648,3.8699999999999615
-1,-0.9924605944245861,3.8799999999999613
-1,-0.9929343092479492,3.889999999999961
-1,-0.9933782596911328,3.899999999999961
-1,-0.9937943159052991,3.9099999999999606
-1,-0.9941842305365474,3.9199999999999604
-1,-0.9945496461089744,3.92999999999996
-1,-0.9948921019438447,3.93999999999996
-1,-0.9952130406440147,3.9499999999999598
-1,-0.9955138141709307,3.9599999999999596
-1,-0.9957956895397955,3.9699999999999593
-1,-0.9960598541568992,3.979999999999959
-1,-0.9963074208215944,3.989999999999959
-1,-0.9965394324139879,3.9999999999999587
-1,-0.9967568662880972,4.009999999999959
-1,-0.9969606383889756,4.019999999999959
-1,-0.9971516071111516,4.0299999999999585
-1,-0.9973305769146344,4.039999999999958
-1,-0.9974983017137206,4.049999999999958
-1,-0.9976554880528741,4.059999999999958
-1,-0.9978027980830609,4.069999999999958
-1,-0.9979408523510751,4.079999999999957
-1,-0.9980702324136055,4.089999999999957
-1,-0.9981914832870565,4.099999999999957
-1,-0.998305115743442,4.109999999999957
-1,-0.9984116084620238,4.119999999999957
-1,-0.9985114100457584,4.129999999999956
-1,-0.9986049409110475,4.139999999999956
-1,-0.998692595058751,4.149999999999956
-1,-0.9987747417339249,4.159999999999956
-1,-0.9988517269812739,4.1699999999999555
-1,-0.9989238751028728,4.179999999999955
-1,-0.998991490024296,4.189999999999955
-1,-0.9990548565749109,4.199999999999955
-1,-0.9991142416877279,4.209999999999955
-1,-0.9991698955238617,4.2199999999999545
-1,-0.9992220525263407,4.229999999999954
-1,-0.9992709324077031,4.239999999999954
-1,-0.9993167410755418,4.249999999999954
-1,-0.9993596714998934,4.259999999999954
-1,-0.9993999045261297,4.269999999999953
-1,-0.999437609636773,4.279999999999953
-1,-0.9994729456654442,4.289999999999953
-1,-0.9995060614659539,4.299999999999953
-1,-0.9995370965393515,4.3099999999999525
-1,-0.9995661816215774,4.319999999999952
-1,-0.9995934392341903,4.329999999999952
-1,-0.9996189842004924,4.339999999999952
-1,-0.9996429241292252,4.349999999999952
-1,-0.9996653598678732,4.3599999999999515
-1,-0.9996863859274869,4.369999999999951
-1,-0.9997060908808123,4.379999999999951
-1,-0.9997245577354056,4.389999999999951
-1,-0.9997418642833044,4.399999999999951
-1,-0.9997580834287284,4.40999999999995
-1,-0.9997732834951901,4.41999999999995
-1,-0.9997875285133093,4.42999999999995
-1,-0.999800878490543,4.43999999999995
-1,-0.9998133896639686,4.4499999999999496
-1,-0.9998251147371838,4.459999999999949
-1,-0.9998361031023215,4.469999999999949
-1,-0.9998464010481154,4.479999999999949
-1,-0.9998560519548922,4.489999999999949
-1,-0.9998650964773125,4.4999999999999485
-1,-0.9998735727156288,4.509999999999948
-1,-0.9998815163761847,4.519999999999948
-1,-0.9998889609218277,4.529999999999948
-1,-0.9998959377128727,4.539999999999948
-1,-0.9999024761392078,4.549999999999947
-1,-0.9999086037441001,4.559999999999947
-1,-0.9999143463402221,4.569999999999947
-1,-0.9999197281183884,4.579999999999947
-1,-0.9999247717494596,4.589999999999947
-1,-0.9999294984798444,4.599999999999946
-1,-0.9999339282210001,4.609999999999946
-1,-0.9999380796333105,4.619999999999946
-1,-0.9999419702046924,4.629999999999946
-1,-0.999945616324265,4.6399999999999455
-1,-0.9999490333513883,4.649999999999945
-1,-0.9999522356803654,4.659999999999945
-1,-0.9999552368010788,4.669999999999945
-1,-0.9999580493558164,4.679999999999945
-1,-0.999960685192528,4.689999999999944
-1,-0.9999631554147347,4.699999999999944
-1,-0.9999654704283025,4.709999999999944
-1,-0.999967639985278,4.719999999999944
-1,-0.9999696732249684,4.729999999999944
-1,-0.9999715787124414,4.739999999999943
-1,-0.9999733644746054,4.749999999999943
-1,-0.9999750380340234,4.759999999999943
-1,-0.999976606440602,4.769999999999943
-1,-0.999978076301289,4.7799999999999425
-1,-0.9999794538079052,4.789999999999942
-1,-0.9999807447632281,4.799999999999942
-1,-0.9999819546054358,4.809999999999942
-1,-0.9999830884310157,4.819999999999942
-1,-0.9999841510162333,4.8299999999999415
-1,-0.9999851468372527,4.839999999999941
-1,-0.9999860800889921,4.849999999999941
-1,-0.9999869547027954,4.859999999999941
-1,-0.9999877743629927,4.869999999999941
-1,-0.9999885425224209,4.87999999999994
-1,-0.9999892624169687,4.88999999999994
-1,-0.9999899370792081,4.89999999999994
-1,-0.9999905693511688,4.90999999999994
-1,-0.9999911618963105,4.9199999999999395
-1,-0.999991717210743,4.929999999999939
-1,-0.9999922376337406,4.939999999999939
-1,-0.9999927253575969,4.949999999999939
-1,-0.9999931824368595,4.959999999999939
-1,-0.9999936107969851,4.9699999999999385
-1,-0.9999940122424502,4.979999999999938
-1,-0.9999943884643528,4.989999999999938
-1,-0.9999947410475362,4.999999999999938
-1,-0.9999950714772646,5.009999999999938
0,-0.999995381145481,5.019999999999937
0,-0.937163818284875,5.029999999999937
0,-0.8782800789501979,5.039999999999937
0,-0.823096114073715,5.049999999999937
0,-0.7713794599702702,5.0599999999999365
0,-0.7229122590788181,5.069999999999936
0,-0.6774903422325788,5.079999999999936
0,-0.6349223685918616,5.089999999999936
0,-0.595029019616502,5.099999999999936
0,-0.557642243682504,5.1099999999999355
0,-0.5226045481608191,5.119999999999935
0,-0.489768335976127,5.129999999999935
0,-0.4589952838508577,5.139999999999935
0,-0.43015575961529395,5.149999999999935
0,-0.40312827612915964,5.159999999999934
0,-0.37779897951432645,5.169999999999934
0,-0.35406116954280836,5.179999999999934
0,-0.3318148501596669,5.189999999999934
0,-0.3109663082473952,5.199999999999934
0,-0.2914277188573165,5.209999999999933
0,-0.27311677524502537,5.219999999999933
0,-0.25595634215138763,5.229999999999933
0,-0.23987413086853768,5.239999999999933
0,-0.2248023947220813,5.2499999999999325
0,-0.21067764368671593,5.259999999999932
0,-0.1974403769330803,5.269999999999932
0,-0.18503483217918126,5.279999999999932
0,-0.17340875079053478,5.289999999999932
0,-0.16251315763950047,5.299999999999931
0,-0.152302154796462,5.309999999999931
0,-0.142732728183773,5.319999999999931
0,-0.13376456637799378,5.329999999999931
0,-0.12535989079711937,5.339999999999931
0,-0.11748329655745857,5.34999999999993
0,-0.11010160332977027,5.35999999999993
0,-0.10318371556638514,5.36999999999993
0,-0.0967004915105162,5.37999999999993
0,-0.09062462043595713,5.3899999999999295
0,-0.08493050760003792,5.399999999999929
0,-0.07959416642519941,5.409999999999929
0,-0.07459311745499932,5.419999999999929
0,-0.06990629365889969,5.429999999999929
0,-0.06551395168692999,5.4399999999999284
0,-0.061397588700384156,5.449999999999928
0,-0.057539864428199146,5.459999999999928
0,-0.05392452812067556,5.469999999999928
0,-0.05053635009283142,5.479999999999928
0,-0.04736105756901386,5.489999999999927
0,-0.04438527455851278,5.499999999999927
0,-0.041596465508901045,5.509999999999927
0,-0.03898288249973981,5.519999999999927
0,-0.03653351575420113,5.5299999999999265
0,-0.03423804726013707,5.539999999999926
0,-0.03208680730522298,5.549999999999926
0,-0.030070733743078226,5.559999999999926
0,-0.02818133381877208,5.569999999999926
0,-0.026410648392903798,5.5799999999999255
0,-0.02475121841355004,5.589999999999925
0,-0.023196053494841967,5.599999999999925
0,-0.02173860246980857,5.609999999999925
0,-0.02037272579343941,5.619999999999925
0,-0.019092669679714066,5.629999999999924
0,-0.017893041863649966,5.639999999999924
0,-0.016768788886265644,5.649999999999924
0,-0.01571517480677186,5.659999999999924
0,-0.014727761252315202,5.6699999999999235
0,-0.013802388721233265,5.679999999999923
0,-0.012935159061060943,5.689999999999923
0,-0.01212241904747607,5.699999999999923
0,-0.01136074499501033,5.709999999999923
0,-0.010646928334697716,5.7199999999999225
0,-0.009977962097906063,5.729999999999922
0,-0.009351028249414495,5.739999999999922
0,-0.008763485816377084,5.749999999999922
0,-0.008212859763165723,5.759999999999922
0,-0.007696830565227241,5.769999999999921
0,-0.0072132244380343855,5.779999999999921
0,-0.006760004179969931,5.789999999999921
0,-0.006335260590569344,5.799999999999921
0,-0.005937204427971161,5.809999999999921
0,-0.005564158871695669,5.81999999999992
0,-0.005214552459001165,5.82999999999992
0,-0.004886912465062039,5.83999999999992
0,-0.00457985869908254,5.84999999999992
0,-0.004292097690212206,5.8599999999999195
0,-0.004022417238771004,5.869999999999919
0,-0.003769681309831091,5.879999999999919
0,-0.003532825247644294,5.889999999999919
0,-0.0033108512907559814,5.899999999999919
0,-0.00310282436891264,5.909999999999918
0,-0.0029078681640575376,5.919999999999918
0,-0.0027251614188213255,5.929999999999918
0,-0.002553934476957021,5.939999999999918
0,-0.002393466041145867,5.949999999999918
0,-0.0022430801345162603,5.959999999999917
0,-0.0021021432530760734,5.969999999999917
0,-0.0019700616970629334,5.979999999999917
0,-0.001846279069970705,5.989999999999917
0,-0.0017302739347167763,5.9999999999999165
0,-0.001621557617076696,6.009999999999916
0,-0.0015196721471330838,6.019999999999916
0,-0.0014241883300671193,6.029999999999916
0,-0.0013347039381657777,6.039999999999916
0,-0.0012508420164286,6.0499999999999154
0,-0.0011722492946363312,6.059999999999915
0,-0.0010985946991922265,6.069999999999915
0,-0.0010295679584671283,6.079999999999915
0,-0.0009648782957732943,6.089999999999915
0,-0.0009042532044611031,6.099999999999914
0,-0.0008474372999787037,6.109999999999914
0,-0.0007941912440588835,6.119999999999914
0,-0.00074429073650127,6.129999999999914
0,-0.0006975255703027245,6.1399999999999135
0,-0.000653698746155644,6.149999999999913
0,-0.0006126256425839763,6.159999999999913
0,-0.0005741332382211262,6.169999999999913
0,-0.0005380593829535828,6.179999999999913
0,-0.0005042521148599429,6.1899999999999125
0,-0.00047256902006792133,6.199999999999912
0,-0.0004428766328327318,6.209999999999912
0,-0.0004150498733096545,6.219999999999912
0,-0.00038897152065239533,6.229999999999912
0,-0.00036453171921765155,6.239999999999911
0,-0.0003416275157957594,6.249999999999911
0,-0.0003201624259179981,6.259999999999911
0,-0.00030004602741360914,6.269999999999911
0,-0.0002811935795043816,6.2799999999999105
0,-0.0002635256658322303,6.28999999999991
0,-0.0002469678599160128,6.29999999999991
0,-0.00023145041162831435,6.30999999999991
0,-0.00021690795337147773,6.31999999999991
0,-0.00020327922471513737,6.3299999999999095
0,-0.00019050681433528755,6.339999999999909
0,-0.00017853691816779714,6.349999999999909
0,-0.0001673191127575871,6.359999999999909
0,-0.00015680614284869937,6.369999999999909
0,-0.00014695372232047507,6.379999999999908
0,-0.00013772034763128167,6.389999999999908
0,-0.00012906712298391652,6.399999999999908
0,-0.00012095759647619184,6.409999999999908
0,-0.00011335760654648234,6.419999999999908
0,-0.00010623513806738347,6.429999999999907
0,-9.956018748127183e-05,6.439999999999907
0,-9.330463640964825e-05,6.449999999999907
0,-8.744213320384001e-05,6.459999999999907
0,-8.194798193809206e-05,6.4699999999999065
0,-7.679903837742779e-05,6.479999999999906
0,-7.197361248204213e-05,6.489999999999906
0,-6.745137703752418e-05,6.499999999999906
0,-6.321328202601225e-05,6.509999999999906
0,-5.924147437756794e-05,6.519999999999905
0,-5.551922276372011e-05,6.529999999999905
0,-5.2030847116369816e-05,6.539999999999905
0,-4.8761652575153064e-05,6.549999999999905
0,-4.5697867585013156e-05,6.559999999999905
0,-4.2826585883217287e-05,6.569999999999904
0,-4.013571213143639e-05,6.579999999999904
0,-3.761391096386214e-05,6.589999999999904
0,-3.525055923672519e-05,6.599999999999904
0,-3.303570127806468e-05,6.6099999999999035
0,-3.096000694923763e-05,6.619999999999903
0,-2.9014732341501393e-05,6.629999999999903
0,-2.7191682942102733e-05,6.639999999999903
0,-2.548317911470971e-05,6.649999999999903
0,-2.388202374877205e-05,6.659999999999902
0,-2.2381471941532096e-05,6.669999999999902
0,-2.097520258497126e-05,6.679999999999902
0,-1.965729173800122e-05,6.689999999999902
0,-1.8422187671729727e-05,6.699999999999902
0,-1.726468748267858e-05,6.709999999999901
0,-1.617991517543647e-05,6.719999999999901
0,-1.5163301122419346e-05,6.729999999999901
0,-1.4210562814212116e-05,6.739999999999901
0,-1.3317686819402034e-05,6.7499999999999005
0,-1.2480911877909192e-05,6.7599999999999
0,-1.1696713056594386e-05,6.7699999999999
0,-1.0961786900399507e-05,6.7799999999999
0,-1.0273037516469282e-05,6.7899999999999
0,-9.627563532633451e-06,6.7999999999998995
0,-9.02264587531166e-06,6.809999999999899
0,-8.455736315355245e-06,6.819999999999899
0,-7.924446733575007e-06,6.829999999999899
0,-7.4265390607357605e-06,6.839999999999899
0,-6.9599158496396685e-06,6.849999999999898
0,-6.522611439583055e-06,6.859999999999898
0,-6.1127836759667665e-06,6.869999999999898
0,-5.728706150178758e-06,6.879999999999898
0,-5.368760927059241e-06,6.8899999999998975
