u,y,time
1.0,0.12199581116854118,0.03
1.0,0.1772935886018221,0.04
1.0,0.22910864439441203,0.05
1.0,0.2776603246139024,0.060000000000000005
1.0,0.32315416064433206,0.07
1.0,0.36578273925185006,0.08
1.0,0.40572651785257885,0.09
1.0,0.44315458843391076,0.09999999999999999
1.0,0.47822539336310704,0.10999999999999999
1.0,0.5110873961133959,0.11999999999999998
1.0,0.5418797097469212,0.12999999999999998
1.0,0.5707326858150659,0.13999999999999999
1.0,0.5977684661691132,0.15
1.0,0.623101500017198,0.16
1.0,0.6468390284163787,0.17
1.0,0.6690815382508063,0.18000000000000002
1.0,0.6899231876177927,0.19000000000000003
1.0,0.7094522044225451,0.20000000000000004
1.0,0.7277512598689156,0.21000000000000005
1.0,0.7448978184272481,0.22000000000000006
1.0,0.7609644657608207,0.23000000000000007
1.0,0.7760192159990805,0.24000000000000007
1.0,0.790125799658435,0.25000000000000006
1.0,0.8033439334294386,0.26000000000000006
1.0,0.8157295729724532,0.2700000000000001
1.0,0.8273351497919289,0.2800000000000001
1.0,0.8382097931920522,0.2900000000000001
1.0,0.8483995382533571,0.3000000000000001
1.0,0.8579475207107138,0.3100000000000001
1.0,0.8668941595576641,0.3200000000000001
1.0,0.8752773281501126,0.3300000000000001
1.0,0.8831325145336973,0.34000000000000014
1.0,0.8904929716735475,0.35000000000000014
1.0,0.8973898582223867,0.36000000000000015
1.0,0.9038523704228895,0.37000000000000016
1.0,0.9099078657026656,0.38000000000000017
1.0,0.9155819784850815,0.3900000000000002
1.0,0.9208987287061741,0.4000000000000002
1.0,0.9258806234970374,0.4100000000000002
1.0,0.9305487524621272,0.4200000000000002
1.0,0.9349228769568227,0.4300000000000002
1.0,0.9390215137421771,0.4400000000000002
1.0,0.9428620133709901,0.45000000000000023
1.0,0.9464606336370299,0.46000000000000024
1.0,0.9498326083983334,0.47000000000000025
1.0,0.9529922120659302,0.48000000000000026
1.0,0.9559528200309886,0.49000000000000027
1.0,0.9587269652861857,0.5000000000000002
1.0,0.9613263914809947,0.5100000000000002
1.0,0.9637621026354848,0.5200000000000002
1.0,0.9660444097230854,0.5300000000000002
1.0,0.9681829743195112,0.5400000000000003
1.0,0.9701868495026242,0.5500000000000003
1.0,0.9720645181763727,0.5600000000000003
1.0,0.9738239289810414,0.5700000000000003
1.0,0.9754725299418302,0.5800000000000003
1.0,0.9770172999982046,0.5900000000000003
1.0,0.9784647785474888,0.6000000000000003
1.0,0.979821093127767,0.6100000000000003
1.0,0.9810919853572821,0.6200000000000003
1.0,0.9822828352401395,0.6300000000000003
1.0,0.9833986839412071,0.6400000000000003
1.0,0.9844442551266254,0.6500000000000004
1.0,0.9854239749602649,0.6600000000000004
1.0,0.9863419908407836,0.6700000000000004
1.0,0.9872021889586003,0.6800000000000004
1.0,0.9880082107471095,0.6900000000000004
1.0,0.9887634682977776,0.7000000000000004
1.0,0.9894711588043781,0.7100000000000004
1.0,0.9901342780975112,0.7200000000000004
1.0,0.9907556333267027,0.7300000000000004
1.0,0.9913378548437686,0.7400000000000004
1.0,0.991883407337751,0.7500000000000004
1.0,0.9923946002685626,0.7600000000000005
1.0,0.9928735976435067,0.7700000000000005
1.0,0.9933224271780603,0.7800000000000005
1.0,0.9937429888797005,0.7900000000000005
1.0,0.9941370630911098,0.8000000000000005
1.0,0.994506318026812,0.8100000000000005
1.0,0.9948523168351399,0.8200000000000005
1.0,0.995176524215433,0.8300000000000005
1.0,0.9954803126184756,0.8400000000000005
1.0,0.9957649680564231,0.8500000000000005
1.0,0.9960316955468129,0.8600000000000005
1.0,0.9962816242137045,0.8700000000000006
1.0,0.9965158120675432,0.8800000000000006
1.0,0.996735250483983,0.8900000000000006
1.0,0.9969408684006269,0.9000000000000006
1.0,0.9971335362494517,0.9100000000000006
1.0,0.9973140696415638,0.9200000000000006
1.0,0.997483232819885,0.9300000000000006
1.0,0.9976417418943835,0.9400000000000006
1.0,0.9977902678735455,0.9500000000000006
1.0,0.9979294395049229,0.9600000000000006
1.0,0.9980598459367774,0.9700000000000006
1.0,0.9981820392120933,0.9800000000000006
1.0,0.9982965366055122,0.9900000000000007
1.0,0.9984038228130866,1.0000000000000007
1.0,0.9985043520041187,1.0100000000000007
1.0,0.9985985497437728,1.0200000000000007
1.0,0.9986868147945989,1.0300000000000007
1.0,0.9987695208045937,1.0400000000000007
1.0,0.9988470178889464,1.0500000000000007
1.0,0.9989196341121633,1.0600000000000007
1.0,0.9989876768768472,1.0700000000000007
1.0,0.9990514342250087,1.0800000000000007
1.0,0.9991111760574208,1.0900000000000007
1.0,0.9991671552761755,1.1000000000000008
1.0,0.9992196088552818,1.1100000000000008
1.0,0.9992687588438359,1.1200000000000008
1.0,0.9993148133060105,1.1300000000000008
1.0,0.999357967201842,1.1400000000000008
1.0,0.9993984032125456,1.1500000000000008
1.0,0.99943629251385,1.1600000000000008
1.0,0.9994717955006275,1.1700000000000008
1.0,0.9995050624658847,1.1800000000000008
1.0,0.9995362342369912,1.1900000000000008
1.0,0.9995654427718368,1.2000000000000008
1.0,0.9995928117174416,1.2100000000000009
1.0,0.9996184569333857,1.2200000000000009
1.0,0.9996424869822707,1.2300000000000009
1.0,0.999665003589293,1.2400000000000009
1.0,0.9996861020728719,1.2500000000000009
1.0,0.9997058717481558,1.260000000000001
1.0,0.999724396305116,1.270000000000001
1.0,0.9997417541628271,1.280000000000001
1.0,0.9997580188014344,1.290000000000001
1.0,0.9997732590732139,1.300000000000001
1.0,0.999787539494041,1.310000000000001
1.0,0.9998009205165023,1.320000000000001
1.0,0.9998134587858067,1.330000000000001
1.0,0.9998252073795786,1.340000000000001
1.0,0.9998362160325486,1.350000000000001
1.0,0.9998465313470931,1.360000000000001
1.0,0.9998561969905142,1.370000000000001
1.0,0.9998652538798934,1.380000000000001
1.0,0.9998737403553049,1.390000000000001
1.0,0.9998816923421177,1.400000000000001
1.0,0.9998891435030773,1.410000000000001
1.0,0.9998961253808085,1.420000000000001
1.0,0.9999026675313427,1.430000000000001
1.0,0.9999087976492366,1.440000000000001
1.0,0.9999145416848096,1.450000000000001
1.0,0.9999199239539985,1.460000000000001
1.0,0.9999249672412924,1.470000000000001
1.0,0.9999296928961856,1.480000000000001
1.0,0.9999341209235552,1.490000000000001
1.0,0.9999382700683463,1.500000000000001
1.0,0.999942157894925,1.5100000000000011
1.0,0.9999458008614318,1.5200000000000011
1.0,0.9999492143894534,1.5300000000000011
1.0,0.9999524129293061,1.5400000000000011
1.0,0.9999554100212078,1.5500000000000012
1.0,0.9999582183525966,1.5600000000000012
1.0,0.9999608498118405,1.5700000000000012
1.0,0.9999633155385635,1.5800000000000012
1.0,0.9999656259708024,1.5900000000000012
1.0,0.9999677908891937,1.6000000000000012
1.0,0.9999698194583775,1.6100000000000012
1.0,0.9999717202657935,1.6200000000000012
1.0,0.9999735013580342,1.6300000000000012
1.0,0.9999751702749077,1.6400000000000012
1.0,0.9999767340813557,1.6500000000000012
1.0,0.9999781993973614,1.6600000000000013
1.0,0.9999795724259734,1.6700000000000013
1.0,0.9999808589795643,1.6800000000000013
1.0,0.9999820645044369,1.6900000000000013
1.0,0.9999831941038789,1.7000000000000013
1.0,0.9999842525597669,1.7100000000000013
1.0,0.9999852443528087,1.7200000000000013
1.0,0.9999861736815119,1.7300000000000013
1.0,0.999987044479957,1.7400000000000013
1.0,0.9999878604344513,1.7500000000000013
1.0,0.9999886249991338,1.7600000000000013
1.0,0.9999893414105976,1.7700000000000014
1.0,0.9999900127015915,1.7800000000000014
1.0,0.9999906417138577,1.7900000000000014
1.0,0.9999912311101622,1.8000000000000014
1.0,0.9999917833855667,1.8100000000000014
1.0,0.999992300877991,1.8200000000000014
1.0,0.9999927857781096,1.8300000000000014
1.0,0.9999932401386258,1.8400000000000014
1.0,0.999993665882961,1.8500000000000014
1.0,0.9999940648133975,1.8600000000000014
1.0,0.9999944386187072,1.8700000000000014
1.0,0.9999947888813014,1.8800000000000014
1.0,0.9999951170839292,1.8900000000000015
1.0,0.9999954246159541,1.9000000000000015
1.0,0.9999957127792362,1.9100000000000015
1.0,0.9999959827936422,1.9200000000000015
1.0,0.9999962358022109,1.9300000000000015
1.0,0.9999964728759905,1.9400000000000015
1.0,0.9999966950185736,1.9500000000000015
1.0,0.9999969031703452,1.9600000000000015
1.0,0.9999970982124636,1.9700000000000015
1.0,0.9999972809705909,1.9800000000000015
1.0,0.999997452218388,1.9900000000000015
1.0,0.9999976126807893,2.0000000000000013
1.0,0.9999977630370724,2.010000000000001
1.0,0.999997903923733,2.020000000000001
1.0,0.9999980359371794,2.0300000000000007
1.0,0.9999981596362575,2.0400000000000005
1.0,0.9999982755446164,2.0500000000000003
1.0,0.9999983841529251,2.06
1.0,0.9999984859209498,2.07
1.0,0.9999985812794997,2.0799999999999996
1.0,0.9999986706322516,2.0899999999999994
1.0,0.9999987543574579,2.099999999999999
1.0,0.9999988328095484,2.109999999999999
1.0,0.9999989063206303,2.1199999999999988
1.0,0.9999989752018943,2.1299999999999986
1.0,0.9999990397449321,2.1399999999999983
1.0,0.9999991002229704,2.149999999999998
1.0,0.999999156892028,2.159999999999998
1.0,0.999999209991999,2.1699999999999977
1.0,0.9999992597476689,2.1799999999999975
1.0,0.9999993063696659,2.1899999999999973
1.0,0.9999993500553526,2.199999999999997
1.0,0.9999993909896612,2.209999999999997
1.0,0.999999429345877,2.2199999999999966
1.0,0.9999994652863715,2.2299999999999964
1.0,0.9999994989632897,2.239999999999996
1.0,0.9999995305191943,2.249999999999996
1.0,0.9999995600876695,2.259999999999996
1.0,0.9999995877938861,2.2699999999999956
1.0,0.9999996137551312,2.2799999999999954
1.0,0.9999996380813054,2.289999999999995
1.0,0.9999996608753874,2.299999999999995
1.0,0.9999996822338701,2.3099999999999947
1.0,0.9999997022471696,2.3199999999999945
1.0,0.999999721000007,2.3299999999999943
1.0,0.9999997385717677,2.339999999999994
1.0,0.9999997550368375,2.349999999999994
1.0,0.999999770464917,2.3599999999999937
1.0,0.9999997849213171,2.3699999999999934
1.0,0.9999997984672356,2.3799999999999932
1.0,0.9999998111600156,2.389999999999993
1.0,0.9999998230533887,2.399999999999993
1.0,0.9999998341977027,2.4099999999999926
1.0,0.9999998446401341,2.4199999999999924
1.0,0.9999998544248885,2.429999999999992
1.0,0.999999863593387,2.439999999999992
1.0,0.9999998721844423,2.4499999999999917
1.0,0.9999998802344224,2.4599999999999915
1.0,0.999999887777405,2.4699999999999913
1.0,0.9999998948453213,2.479999999999991
1.0,0.9999999014680915,2.489999999999991
1.0,0.9999999076737516,2.4999999999999907
1.0,0.9999999134885716,2.5099999999999905
1.0,0.9999999189371672,2.5199999999999902
1.0,0.9999999240426035,2.52999999999999
1.0,0.9999999288264932,2.53999999999999
1.0,0.9999999333090878,2.5499999999999896
1.0,0.999999937509363,2.5599999999999894
